(2024-08-17 10:44:53,045) [INFO] ARA: init started ...
(2024-08-18 20:33:53,265) [INFO] instrument press detected: 5; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164864748>
(2024-08-18 20:33:53,266) [INFO] muting instrument: 5
(2024-08-18 20:33:53,266) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:33:53,266) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, True, True, True, False, False, False]
(2024-08-18 20:33:53,266) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:33:53,266) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, True, True, True, False, False, False]
(2024-08-18 20:33:55,007) [INFO] instrument press detected: 5; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164864748>
(2024-08-18 20:33:55,008) [INFO] selected instrument: 5, updating leds
(2024-08-18 20:33:55,008) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:33:55,008) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, True, True, True, False, False, False]
(2024-08-18 20:33:55,008) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:33:55,008) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, True, True, True, False, False, False]
(2024-08-18 20:33:55,686) [INFO] instrument press detected: 4; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164864748>
(2024-08-18 20:33:55,686) [INFO] selected instrument: 4, updating leds
(2024-08-18 20:33:55,686) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:33:55,686) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, True, True, True, False, False, False]
(2024-08-18 20:33:55,686) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:33:55,686) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, True, True, True, False, False, False]
(2024-08-18 20:33:59,856) [INFO] instrument press detected: 4; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164864748>
(2024-08-18 20:33:59,857) [INFO] muting instrument: 4
(2024-08-18 20:33:59,857) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:33:59,857) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, True, True, False, False, False, False]
(2024-08-18 20:33:59,857) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:33:59,857) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, True, True, False, False, False, False]
(2024-08-18 20:34:06,616) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164864748>
(2024-08-18 20:34:06,617) [INFO] muting instrument: 2
(2024-08-18 20:34:06,617) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:34:06,617) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, False, True, False, False, False, False]
(2024-08-18 20:34:06,617) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:34:06,617) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, False, True, False, False, False, False]
(2024-08-18 20:34:06,617) [INFO] instrument press detected: 3; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164864748>
(2024-08-18 20:34:06,617) [INFO] muting instrument: 3
(2024-08-18 20:34:06,617) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:34:06,617) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-18 20:34:06,617) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:34:06,618) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-18 20:34:13,297) [INFO] instrument press detected: 4; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164864748>
(2024-08-18 20:34:13,297) [INFO] muting instrument: 4
(2024-08-18 20:34:13,298) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:34:13,298) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, False, False, True, False, False, False]
(2024-08-18 20:34:13,298) [INFO] updating instrument leds, getting instruments
(2024-08-18 20:34:13,298) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, False, False, True, False, False, False]
(2024-08-18 21:12:03,060) [INFO] selected track changed: 3-4-Audio 1
(2024-08-19 10:08:29,266) [INFO] Disconnecting...
(2024-08-19 10:08:29,332) [INFO] ARA: init started ...
(2024-08-19 10:08:29,844) [INFO] reflecting device
(2024-08-19 10:08:29,844) [INFO] Synced state with device: [False, False, False, False, True, False, False, False]
(2024-08-19 10:08:29,876) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164c6a320>
(2024-08-19 10:08:29,877) [INFO] selected instrument: 0, updating leds
(2024-08-19 10:08:29,877) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:08:29,877) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, True, False, False, False]
(2024-08-19 10:08:29,877) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:08:29,877) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, True, False, False, False]
(2024-08-19 10:10:50,268) [INFO] playing clip changed: 0
(2024-08-19 10:10:50,269) [INFO] devices=<Base.Vector object at 0x164ad5168>
(2024-08-19 10:10:50,269) [INFO] pad=<DrumPad.DrumPad object at 0x164ecb810>
(2024-08-19 10:10:50,269) [INFO] pad=<Base.Vector object at 0x164ad5168>
(2024-08-19 10:10:50,269) [INFO] pad=<DrumChain.DrumChain object at 0x164ecb810>
(2024-08-19 10:10:50,269) [INFO] pad=<ChainMixerDevice.ChainMixerDevice object at 0x164ecb880>
(2024-08-19 10:10:50,269) [INFO] pad=4.127 dB
(2024-08-19 10:10:50,270) [INFO] Synced state with device: [False, False, False, False, True, False, False, False]
(2024-08-19 10:11:34,121) [INFO] selected track changed: 2-Ext. Instrument
(2024-08-19 10:12:35,836) [INFO] selected track changed: 3-4-Audio 1
(2024-08-19 10:12:57,896) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164c6a320>
(2024-08-19 10:12:57,897) [INFO] muting instrument: 0
(2024-08-19 10:12:57,898) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:12:57,898) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, False, False, False, True, False, False, False]
(2024-08-19 10:12:57,898) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:12:57,898) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, False, False, False, True, False, False, False]
(2024-08-19 10:12:57,956) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164c6a320>
(2024-08-19 10:12:57,956) [INFO] muting instrument: 1
(2024-08-19 10:12:57,956) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:12:57,956) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, False, False, True, False, False, False]
(2024-08-19 10:12:57,956) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:12:57,957) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, False, False, True, False, False, False]
(2024-08-19 10:12:58,056) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164c6a320>
(2024-08-19 10:12:58,056) [INFO] muting instrument: 2
(2024-08-19 10:12:58,057) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:12:58,057) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, False, True, False, False, False]
(2024-08-19 10:12:58,057) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:12:58,057) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, False, True, False, False, False]
(2024-08-19 10:12:58,936) [INFO] instrument press detected: 3; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164c6a320>
(2024-08-19 10:12:58,936) [INFO] muting instrument: 3
(2024-08-19 10:12:58,936) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:12:58,936) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, True, True, False, False, False]
(2024-08-19 10:12:58,936) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:12:58,936) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, True, True, False, False, False]
(2024-08-19 10:13:02,166) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164c6a320>
(2024-08-19 10:13:02,166) [INFO] muting instrument: 6
(2024-08-19 10:13:02,166) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:13:02,166) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, True, True, False, True, False]
(2024-08-19 10:13:02,166) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:13:02,166) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, True, True, False, True, False]
(2024-08-19 10:13:02,176) [INFO] instrument press detected: 7; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164c6a320>
(2024-08-19 10:13:02,176) [INFO] muting instrument: 7
(2024-08-19 10:13:02,176) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:13:02,176) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, True, True, False, True, True]
(2024-08-19 10:13:02,177) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:13:02,177) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [True, True, True, True, True, False, True, True]
(2024-08-19 10:13:06,006) [INFO] instrument press detected: 5; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164c6a320>
(2024-08-19 10:13:06,006) [INFO] selected instrument: 5, updating leds
(2024-08-19 10:13:06,006) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:13:06,006) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [True, True, True, True, True, False, True, True]
(2024-08-19 10:13:06,006) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:13:06,006) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [True, True, True, True, True, False, True, True]
(2024-08-19 10:13:07,586) [INFO] toggled step 6 for instrument 5
(2024-08-19 10:13:09,916) [INFO] toggled step 2 for instrument 5
(2024-08-19 10:13:11,336) [INFO] toggled step 2 for instrument 5
(2024-08-19 10:13:11,736) [INFO] toggled step 3 for instrument 5
(2024-08-19 10:13:14,186) [INFO] toggled step 6 for instrument 5
(2024-08-19 10:13:17,376) [INFO] toggled step 5 for instrument 5
(2024-08-19 10:13:22,765) [INFO] toggled step 15 for instrument 5
(2024-08-19 10:13:24,116) [INFO] toggled step 14 for instrument 5
(2024-08-19 10:13:24,286) [INFO] toggled step 15 for instrument 5
(2024-08-19 10:13:26,456) [INFO] toggled step 14 for instrument 5
(2024-08-19 10:13:26,796) [INFO] toggled step 10 for instrument 5
(2024-08-19 10:13:28,996) [INFO] toggled step 13 for instrument 5
(2024-08-19 10:13:29,176) [INFO] toggled step 14 for instrument 5
(2024-08-19 10:13:56,606) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164c6a320>
(2024-08-19 10:13:56,606) [INFO] muting instrument: 0
(2024-08-19 10:13:56,606) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:13:56,607) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, True, True, True, True, False, True, True]
(2024-08-19 10:13:56,607) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:13:56,607) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, True, True, True, True, False, True, True]
(2024-08-19 10:14:08,738) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164c6a320>
(2024-08-19 10:14:08,738) [INFO] muting instrument: 1
(2024-08-19 10:14:08,738) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:14:08,738) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, True, True, True, False, True, True]
(2024-08-19 10:14:08,738) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:14:08,738) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, True, True, True, False, True, True]
(2024-08-19 10:14:27,386) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164c6a320>
(2024-08-19 10:14:27,386) [INFO] muting instrument: 2
(2024-08-19 10:14:27,386) [INFO] updating instrument leds, getting instruments
(2024-08-19 10:14:27,386) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, True, True, False, True, True]
